time,open,high,low,close,MA,MA,MA,MA,MA,MA,Volume
1995-01-16,46.71875,47.03125,46.71875,47.01562,45.86226285000011,46.35812290000013,45.99718560000005,46.085154,46.21718500000003,46.44999599999992,105100
1995-01-17,46.92187,47.0625,46.85937,47.03125,45.8744503500001,46.357029200000134,45.99906060000005,46.1492165,46.34218500000003,46.62812199999992,89500
1995-01-18,47,47.07812,46.875,46.98437,45.88984095000011,46.356716700000135,46.01218560000004,46.20781,46.44062200000003,46.790621999999914,84500
1995-01-19,46.82812,46.875,46.6875,46.71875,45.89937220000011,46.34702920000014,46.01718560000004,46.260154,46.51249700000003,46.89687199999992,139100
1995-01-20,46.65625,46.67187,46.45312,46.54687,45.90804405000011,46.33593540000013,46.01156060000004,46.279685,46.56249700000003,46.859371999999915,78700
1995-01-23,46.23437,46.6875,46.20312,46.6875,45.91632530000011,46.32499790000013,46.00718560000004,46.313279,46.62187200000003,46.793747999999916,53700
1995-01-24,46.67187,46.75,46.64062,46.75,45.92663780000011,46.315935400000136,46.01062320000005,46.347654,46.68281000000003,46.73749799999992,32400
1995-01-25,46.51562,47.04687,46.51562,46.875,45.9366378000001,46.30968540000013,46.019998200000046,46.375779,46.75312300000002,46.71562399999991,15700
1995-01-26,46.84375,46.98437,46.75,46.92187,45.947184650000096,46.30593540000014,46.02156060000005,46.4179665,46.82656000000002,46.75624799999991,9800
1995-01-27,47.23437,47.23437,46.92187,47.10937,45.9598415000001,46.30390410000014,46.02999800000005,46.4679665,46.86406000000003,46.86874799999991,91200
1995-01-30,47.01562,47.04687,46.84375,46.90625,45.9714040000001,46.300310400000136,46.03124800000005,46.535154,46.853123000000025,46.91249799999991,26600
1995-01-31,47,47.17187,46.92187,47.09375,45.9839040000001,46.29624790000015,46.04249800000005,46.600779,46.85937300000002,46.981247999999916,127500
1995-02-01,47.15625,47.32812,47,47.07812,45.997810250000114,46.297029100000145,46.054685400000054,46.654685,46.868748000000025,47.02187199999992,380200
1995-02-02,47.0625,47.35937,47.0625,47.35937,46.012810250000115,46.30202910000015,46.08187280000005,46.7226535,46.932810000000025,47.109371999999915,131700
1995-02-03,47.65625,48.10937,47.57812,48.03125,46.03140400000011,46.31234160000014,46.14249780000006,46.8218725,47.08124800000002,47.29374799999992,405100
1995-02-06,48.01562,48.375,47.96875,48.23437,46.04804460000012,46.324216600000135,46.20218520000006,46.928903500000004,47.235935000000026,47.55937199999992,405400
1995-02-07,48.3125,48.3125,48.14062,48.29687,46.065232100000124,46.330779100000136,46.25874760000005,47.036716,47.39062200000002,47.79999599999992,702900
1995-02-08,48.23437,48.46875,48.20312,48.29687,46.08007585000012,46.34359160000014,46.31124760000005,47.142966,47.53280900000002,48.04374599999992,521500
1995-02-09,48.21875,48.29687,48.125,48.29687,46.095153950000125,46.35593530000014,46.364060000000045,47.2484345,47.670309000000024,48.23124599999992,390700
1995-02-10,48.23437,48.35937,48.09375,48.35937,46.11218520000012,46.377810300000135,46.41937240000005,47.3296845,47.795309000000024,48.29686999999992,148300
1995-02-13,48.32812,48.46875,48.32812,48.375,46.12859145000013,46.39984160000014,46.48406000000004,47.3976535,47.942184000000026,48.32499599999992,79700
1995-02-14,48.53125,48.53125,48.25,48.4375,46.14390395000013,46.42359160000014,46.54156000000005,47.467966,48.076559000000024,48.353121999999914,170200
1995-02-15,48.4375,48.76562,48.39062,48.70312,46.16077895000013,46.45156030000014,46.60343500000005,47.5539035,48.23905900000002,48.43437199999992,431500
1995-02-16,48.64062,48.6875,48.5,48.64062,46.17773205000013,46.47656030000014,46.66343500000006,47.649997,48.36718400000002,48.50312199999992,99300
1995-02-17,48.59375,48.625,48.4375,48.45312,46.19406015000013,46.49999780000014,46.72624740000005,47.7453095,48.40937100000002,48.52187199999992,49100
1995-02-21,48.45312,48.53125,48.42187,48.4375,46.21249765000013,46.519685300000134,46.79749740000005,47.832809499999996,48.42968400000002,48.53437199999992,168000
1995-02-22,48.48437,48.79687,48.45312,48.79687,46.23468515000013,46.54531030000014,46.87249740000005,47.935153,48.47968400000002,48.60624599999991,386400
1995-02-23,48.98437,49.15625,48.85937,48.875,46.25554455000013,46.57234160000014,46.94312240000005,48.035152999999994,48.53749700000002,48.640621999999915,402800
1995-02-24,48.9375,49.01562,48.8125,49,46.27906020000013,46.60171660000014,47.012810000000044,48.139059499999995,48.60781000000002,48.71249799999991,307600
1995-02-27,48.85937,49,48.53125,48.60937,46.29952895000013,46.63406030000014,47.06999740000005,48.2140595,48.63281000000003,48.74374799999991,280900
1995-02-28,48.5625,49.01562,48.5625,49.01562,46.32202895000013,46.67031030000014,47.13249740000005,48.319528,48.69687200000003,48.85937199999991,493500
1995-03-01,48.96875,49.03125,48.65625,48.70312,46.34288830000013,46.704841500000136,47.19155980000005,48.3999965,48.723434000000026,48.84062199999991,237900
1995-03-02,48.6875,48.76562,48.54687,48.76562,46.360778900000135,46.73796650000014,47.25062220000005,48.484371499999995,48.729684000000034,48.81874599999991,488600
1995-03-03,48.60937,48.78125,48.48437,48.78125,46.377107050000134,46.766404000000136,47.31280980000006,48.5554655,48.74374700000003,48.774995999999916,290000
1995-03-06,48.45312,48.8125,48.39062,48.8125,46.39249770000013,46.78827900000014,47.36593480000006,48.594528,48.77968500000003,48.81562199999992,85700
1995-03-07,48.64062,48.75,48.21875,48.4375,46.40687270000013,46.805779000000136,47.414372400000055,48.6046845,48.779685000000036,48.69999799999992,180900
1995-03-08,48.51562,48.625,48.34375,48.5625,46.42226335000013,46.82296650000014,47.464372400000066,48.617965999999996,48.756248000000035,48.671873999999924,155900
1995-03-09,48.54687,48.59375,48.42187,48.54687,46.43663835000013,46.837966500000135,47.50905980000007,48.630466,48.72343500000004,48.62812399999992,63500
1995-03-10,48.59375,49.39062,48.53125,49.26562,46.45398210000013,46.861091500000136,47.572809800000066,48.6789035,48.749997000000036,48.72499799999993,192100
1995-03-13,49.23437,49.39062,49.17187,49.21875,46.47093525000013,46.884841500000135,47.63499740000007,48.7218725,48.810935000000036,48.806247999999925,261300
1995-03-14,49.35937,49.64062,49.35937,49.57812,46.48945085000013,46.90999770000014,47.71530980000007,48.782028499999996,48.86718500000004,49.03437199999993,223300
1995-03-15,49.5,49.57812,49.29687,49.48437,46.50781020000013,46.93734140000013,47.78937220000006,48.834371999999995,48.94531000000004,49.218745999999925,278500
1995-03-16,49.4375,49.8125,49.4375,49.78125,46.52663835000012,46.96952890000014,47.86499720000007,48.8882785,49.04687300000005,49.465621999999925,20400
1995-03-17,49.4375,49.625,49.40625,49.5625,46.54460710000012,47.00343520000013,47.93624720000006,48.9343725,49.12499800000005,49.524997999999925,89900
1995-03-20,49.625,49.625,49.46875,49.5625,46.56124775000012,47.03687270000013,48.00655980000007,48.989841500000004,49.199998000000036,49.59374799999993,91700
1995-03-21,49.5625,49.875,49.35937,49.4375,46.577341500000124,47.06734150000013,48.073434800000065,49.03984150000001,49.29999800000004,49.56562399999992,104400
1995-03-22,49.53125,49.53125,49.32812,49.48437,46.59398210000012,47.09546650000013,48.14030980000006,49.074216500000006,49.39218500000004,49.56562399999993,74900
1995-03-23,49.42187,49.65625,49.35937,49.51562,46.612653950000116,47.11406020000013,48.20718480000006,49.10624750000001,49.48906000000004,49.51249799999993,220500
1995-03-24,49.67187,50.21875,49.67187,50.21875,46.63359145000011,47.14140400000013,48.28780980000006,49.167185,49.58437300000004,49.64374799999993,134000
1995-03-27,50.29687,50.42187,50.17187,50.42187,46.65515395000011,47.176091500000126,48.36155980000006,49.257810000000006,49.70468500000004,49.81562199999993,132100
1995-03-28,50.29687,50.42187,50.23437,50.42187,46.6764039500001,47.213435200000134,48.42968480000006,49.3281225,49.78906000000004,50.01249599999993,121900
1995-03-29,50.375,50.89062,50.125,50.40625,46.695778950000104,47.24812270000013,48.49718480000007,49.413279,49.881248000000035,50.19687199999993,246100
1995-03-30,50.51562,50.51562,50.10937,50.3125,46.715622700000104,47.28796650000013,48.56374740000007,49.49062300000001,49.934373000000036,50.35624799999994,298400
1995-03-31,49.92187,50.17187,49.54687,50.10937,46.733982050000094,47.32437270000014,48.63155980000006,49.557029,49.98906000000004,50.33437199999993,541300
1995-04-03,50.09375,50.23437,50.0625,50.23437,46.755778900000095,47.35843520000013,48.705309800000066,49.6281225,50.056247000000035,50.29687199999994,193300
1995-04-04,50.25,50.5625,50.25,50.5625,46.7811695500001,47.39499770000013,48.78280980000006,49.7343725,50.16874700000003,50.32499799999994,66900
1995-04-05,50.45312,50.60937,50.42187,50.5625,46.8085133000001,47.43484150000014,48.85905980000007,49.8343725,50.27656000000003,50.35624799999993,107200
1995-04-06,50.6875,50.79687,50.59375,50.75,46.835935200000115,47.478279000000136,48.93655980000007,49.944529,50.39999800000003,50.443747999999935,352500
1995-04-07,50.85937,50.85937,50.46875,50.70312,46.864450800000114,47.51687270000014,49.01218480000007,50.016404,50.44843500000003,50.562497999999934,361400
1995-04-10,50.625,50.79687,50.59375,50.79687,46.898122650000126,47.55796640000013,49.08593480000007,50.09531,50.48593500000003,50.67499799999994,285400
1995-04-11,50.92187,50.9375,50.59375,50.625,46.927107050000124,47.595778900000134,49.16030980000007,50.147654,50.506248000000035,50.68749799999994,250300
